,id,type,sectionId,sectionName,webPublicationDate,webTitle,webUrl,apiUrl,isHosted,pillarId,pillarName
2981,world/2022/mar/16/uneasy-wait-in-kyiv-continues-as-russian-advance-appears-stalled,article,world,World news,2022-03-16T18:55:52Z,Uneasy wait in Kyiv continues as Russian advance appears to have stalled,https://www.theguardian.com/world/2022/mar/16/uneasy-wait-in-kyiv-continues-as-russian-advance-appears-stalled,https://content.guardianapis.com/world/2022/mar/16/uneasy-wait-in-kyiv-continues-as-russian-advance-appears-stalled,False,pillar/news,News
2982,world/2022/feb/23/ukraine-president-calls-up-reservists-as-russia-moves-troops-into-countrys-east,article,world,World news,2022-02-23T05:41:54Z,Ukraine president calls up reservists as sanctions coalition against Russia grows ,https://www.theguardian.com/world/2022/feb/23/ukraine-president-calls-up-reservists-as-russia-moves-troops-into-countrys-east,https://content.guardianapis.com/world/2022/feb/23/ukraine-president-calls-up-reservists-as-russia-moves-troops-into-countrys-east,False,pillar/news,News
2983,us-news/2022/mar/20/liz-cheney-trump-ukraine-impeachment-capitol-attack,article,us-news,US news,2022-03-20T16:37:26Z,Liz Cheney does not regret vote against Trump Ukraine impeachment,https://www.theguardian.com/us-news/2022/mar/20/liz-cheney-trump-ukraine-impeachment-capitol-attack,https://content.guardianapis.com/us-news/2022/mar/20/liz-cheney-trump-ukraine-impeachment-capitol-attack,False,pillar/news,News
2984,commentisfree/2022/jun/26/second-civil-war-us-abortion,article,commentisfree,Opinion,2022-06-26T06:07:35Z,"With the end of Roe, the US edges closer and closer to civil war | Stephen Marche",https://www.theguardian.com/commentisfree/2022/jun/26/second-civil-war-us-abortion,https://content.guardianapis.com/commentisfree/2022/jun/26/second-civil-war-us-abortion,False,pillar/opinion,Opinion
2985,football/2022/feb/28/fifa-and-uefa-suspend-russian-clubs-and-teams-from-world-cup-and-all-competitions,article,football,Football,2022-02-28T17:39:18Z,Russia suspended from all Fifa and Uefa competitions until further notice,https://www.theguardian.com/football/2022/feb/28/fifa-and-uefa-suspend-russian-clubs-and-teams-from-world-cup-and-all-competitions,https://content.guardianapis.com/football/2022/feb/28/fifa-and-uefa-suspend-russian-clubs-and-teams-from-world-cup-and-all-competitions,False,pillar/sport,Sport
2986,world/2022/mar/05/ukraine-claims-battlefield-successes-as-mariupol-evacuation-falls-apart-russia,article,world,World news,2022-03-05T18:26:01Z,"Ukraine can win, says US, as fightback frustrates Putin’s plan for swift victory",https://www.theguardian.com/world/2022/mar/05/ukraine-claims-battlefield-successes-as-mariupol-evacuation-falls-apart-russia,https://content.guardianapis.com/world/2022/mar/05/ukraine-claims-battlefield-successes-as-mariupol-evacuation-falls-apart-russia,False,pillar/news,News
2987,culture/2022/feb/17/stephen-colbert-ukraine-trevor-noah-jimmy-kimmel,article,culture,Culture,2022-02-17T16:36:44Z,"Colbert on Ukraine crisis: ‘If you’re feeling confused, that’s on purpose’",https://www.theguardian.com/culture/2022/feb/17/stephen-colbert-ukraine-trevor-noah-jimmy-kimmel,https://content.guardianapis.com/culture/2022/feb/17/stephen-colbert-ukraine-trevor-noah-jimmy-kimmel,False,pillar/arts,Arts
2988,sport/2022/mar/13/a-miracle-in-beijing-ukraine-unbowed-at-winter-paralympics,article,sport,Sport,2022-03-13T08:00:24Z,A ‘miracle’ in Beijing: Ukraine unbowed at Winter Paralympics,https://www.theguardian.com/sport/2022/mar/13/a-miracle-in-beijing-ukraine-unbowed-at-winter-paralympics,https://content.guardianapis.com/sport/2022/mar/13/a-miracle-in-beijing-ukraine-unbowed-at-winter-paralympics,False,pillar/sport,Sport
2989,commentisfree/2022/mar/19/facebooks-solidarity-with-ukraine-is-impressive-now-extend-it-to-others,article,commentisfree,Opinion,2022-03-19T10:33:24Z,Facebook’s solidarity with Ukraine is impressive. Now extend it to others | Moustafa Bayoumi,https://www.theguardian.com/commentisfree/2022/mar/19/facebooks-solidarity-with-ukraine-is-impressive-now-extend-it-to-others,https://content.guardianapis.com/commentisfree/2022/mar/19/facebooks-solidarity-with-ukraine-is-impressive-now-extend-it-to-others,False,pillar/opinion,Opinion
2990,world/2022/apr/16/zelenskiy-ukraine-war-writers-journalists,article,world,World news,2022-04-16T12:28:12Z,How Zelenskiy’s team of TV writers helps his victory message hit home,https://www.theguardian.com/world/2022/apr/16/zelenskiy-ukraine-war-writers-journalists,https://content.guardianapis.com/world/2022/apr/16/zelenskiy-ukraine-war-writers-journalists,False,pillar/news,News
2991,politics/2022/aug/28/friend-or-foe-what-world-leaders-think-of-liz-truss,article,politics,Politics,2022-08-28T09:20:54Z,Friend or foe: what world leaders think of Liz Truss,https://www.theguardian.com/politics/2022/aug/28/friend-or-foe-what-world-leaders-think-of-liz-truss,https://content.guardianapis.com/politics/2022/aug/28/friend-or-foe-what-world-leaders-think-of-liz-truss,False,pillar/news,News
2992,world/2022/aug/04/russian-prosecutors-demand-9-years-in-jail-for-brittney-griner,article,world,World news,2022-08-04T12:39:44Z,Russian prosecutors demand more than nine years in jail for Brittney Griner,https://www.theguardian.com/world/2022/aug/04/russian-prosecutors-demand-9-years-in-jail-for-brittney-griner,https://content.guardianapis.com/world/2022/aug/04/russian-prosecutors-demand-9-years-in-jail-for-brittney-griner,False,pillar/news,News
2993,us-news/2022/mar/20/liz-cheney-trump-ukraine-impeachment-capitol-attack,article,us-news,US news,2022-03-20T16:37:26Z,Liz Cheney does not regret vote against Trump Ukraine impeachment,https://www.theguardian.com/us-news/2022/mar/20/liz-cheney-trump-ukraine-impeachment-capitol-attack,https://content.guardianapis.com/us-news/2022/mar/20/liz-cheney-trump-ukraine-impeachment-capitol-attack,False,pillar/news,News
2994,world/2022/mar/01/cultural-catastrophe-ukrainians-fear-for-art-and-monuments-amid-onslaught,article,world,World news,2022-03-01T09:48:51Z,‘Cultural catastrophe’: Ukrainians fear for art and monuments amid onslaught,https://www.theguardian.com/world/2022/mar/01/cultural-catastrophe-ukrainians-fear-for-art-and-monuments-amid-onslaught,https://content.guardianapis.com/world/2022/mar/01/cultural-catastrophe-ukrainians-fear-for-art-and-monuments-amid-onslaught,False,pillar/news,News
2995,world/2022/mar/24/nato-leaders-agree-upgrade-weapons-supply-ukraine-russia,article,world,World news,2022-03-24T17:37:34Z,Biden warns Russia Nato will respond if Kremlin uses chemical weapons,https://www.theguardian.com/world/2022/mar/24/nato-leaders-agree-upgrade-weapons-supply-ukraine-russia,https://content.guardianapis.com/world/2022/mar/24/nato-leaders-agree-upgrade-weapons-supply-ukraine-russia,False,pillar/news,News
2996,world/2022/mar/16/uneasy-wait-in-kyiv-continues-as-russian-advance-appears-stalled,article,world,World news,2022-03-16T18:55:52Z,Uneasy wait in Kyiv continues as Russian advance appears to have stalled,https://www.theguardian.com/world/2022/mar/16/uneasy-wait-in-kyiv-continues-as-russian-advance-appears-stalled,https://content.guardianapis.com/world/2022/mar/16/uneasy-wait-in-kyiv-continues-as-russian-advance-appears-stalled,False,pillar/news,News
2997,education/2022/may/14/giving-hope-uk-universities-twin-with-struggling-ukraine-counterparts,article,education,Education,2022-05-14T06:30:02Z,‘Giving hope’: UK universities twin with struggling Ukraine counterparts,https://www.theguardian.com/education/2022/may/14/giving-hope-uk-universities-twin-with-struggling-ukraine-counterparts,https://content.guardianapis.com/education/2022/may/14/giving-hope-uk-universities-twin-with-struggling-ukraine-counterparts,False,pillar/news,News
2998,culture/2022/feb/17/stephen-colbert-ukraine-trevor-noah-jimmy-kimmel,article,culture,Culture,2022-02-17T16:36:44Z,"Colbert on Ukraine crisis: ‘If you’re feeling confused, that’s on purpose’",https://www.theguardian.com/culture/2022/feb/17/stephen-colbert-ukraine-trevor-noah-jimmy-kimmel,https://content.guardianapis.com/culture/2022/feb/17/stephen-colbert-ukraine-trevor-noah-jimmy-kimmel,False,pillar/arts,Arts
2999,technology/2022/mar/07/tiktok-restricts-service-in-russia-netflix-stops-streaming-ukraine,article,technology,Technology,2022-03-07T07:27:48Z,TikTok restricts service in Russia and Netflix stops streaming ,https://www.theguardian.com/technology/2022/mar/07/tiktok-restricts-service-in-russia-netflix-stops-streaming-ukraine,https://content.guardianapis.com/technology/2022/mar/07/tiktok-restricts-service-in-russia-netflix-stops-streaming-ukraine,False,pillar/news,News
3000,world/2022/mar/17/ukraines-zelenskiy-compares-mariupol-to-leningrad-siege-as-russia-launches-fresh-strikes-on-kyiv,article,world,World news,2022-03-17T05:54:27Z,Zelenskiy compares Mariupol to Leningrad siege as Russia launches fresh strikes on Kyiv,https://www.theguardian.com/world/2022/mar/17/ukraines-zelenskiy-compares-mariupol-to-leningrad-siege-as-russia-launches-fresh-strikes-on-kyiv,https://content.guardianapis.com/world/2022/mar/17/ukraines-zelenskiy-compares-mariupol-to-leningrad-siege-as-russia-launches-fresh-strikes-on-kyiv,False,pillar/news,News
3001,politics/2022/aug/28/friend-or-foe-what-world-leaders-think-of-liz-truss,article,politics,Politics,2022-08-28T09:20:54Z,Friend or foe: what world leaders think of Liz Truss,https://www.theguardian.com/politics/2022/aug/28/friend-or-foe-what-world-leaders-think-of-liz-truss,https://content.guardianapis.com/politics/2022/aug/28/friend-or-foe-what-world-leaders-think-of-liz-truss,False,pillar/news,News
3002,world/2022/may/24/moldovas-pro-russian-opposition-leader-detained-on-corruption-charges,article,world,World news,2022-05-24T20:24:29Z,Moldova’s pro-Russian opposition leader detained on corruption charges,https://www.theguardian.com/world/2022/may/24/moldovas-pro-russian-opposition-leader-detained-on-corruption-charges,https://content.guardianapis.com/world/2022/may/24/moldovas-pro-russian-opposition-leader-detained-on-corruption-charges,False,pillar/news,News
3003,film/2022/mar/07/ukraine-film-makers-boycott-of-russian-cultural-propaganda-putin,article,film,Film,2022-03-07T13:24:07Z,Leading Ukrainian film-makers call for boycott of Russian cultural ‘propaganda’,https://www.theguardian.com/film/2022/mar/07/ukraine-film-makers-boycott-of-russian-cultural-propaganda-putin,https://content.guardianapis.com/film/2022/mar/07/ukraine-film-makers-boycott-of-russian-cultural-propaganda-putin,False,pillar/arts,Arts
3004,world/2022/mar/11/russia-un-claims-us-backed-biological-weapon-plot-kremlin-foreign-fighters-ukraine,article,world,World news,2022-03-11T18:42:46Z,Russia makes claims of US-backed biological weapon plot at UN,https://www.theguardian.com/world/2022/mar/11/russia-un-claims-us-backed-biological-weapon-plot-kremlin-foreign-fighters-ukraine,https://content.guardianapis.com/world/2022/mar/11/russia-un-claims-us-backed-biological-weapon-plot-kremlin-foreign-fighters-ukraine,False,pillar/news,News
3005,world/2022/mar/16/mariupol-ukraine-russia-seized-hospital,article,world,World news,2022-03-17T01:53:41Z,Mariupol: Russia accused of bombing theatre and swimming pool sheltering civilians,https://www.theguardian.com/world/2022/mar/16/mariupol-ukraine-russia-seized-hospital,https://content.guardianapis.com/world/2022/mar/16/mariupol-ukraine-russia-seized-hospital,False,pillar/news,News
3006,commentisfree/2022/mar/04/lviv-ukrainians-world-russian-forces-nuclear-plant,article,commentisfree,Opinion,2022-03-04T11:00:31Z,A question from Lviv to the world: are you going to leave us to face the Kremlin’s madman alone? | Sasha Dovzhyk,https://www.theguardian.com/commentisfree/2022/mar/04/lviv-ukrainians-world-russian-forces-nuclear-plant,https://content.guardianapis.com/commentisfree/2022/mar/04/lviv-ukrainians-world-russian-forces-nuclear-plant,False,pillar/opinion,Opinion
3007,news/2022/jul/11/the-moscow-moves-how-peter-mandelson-firm-helped-uber-reach-russian-elite,article,news,News,2022-07-11T11:00:58Z,The Moscow moves: how Mandelson’s firm helped Uber reach Russian elite,https://www.theguardian.com/news/2022/jul/11/the-moscow-moves-how-peter-mandelson-firm-helped-uber-reach-russian-elite,https://content.guardianapis.com/news/2022/jul/11/the-moscow-moves-how-peter-mandelson-firm-helped-uber-reach-russian-elite,False,pillar/news,News
3008,us-news/2022/mar/20/liz-cheney-trump-ukraine-impeachment-capitol-attack,article,us-news,US news,2022-03-20T16:37:26Z,Liz Cheney does not regret vote against Trump Ukraine impeachment,https://www.theguardian.com/us-news/2022/mar/20/liz-cheney-trump-ukraine-impeachment-capitol-attack,https://content.guardianapis.com/us-news/2022/mar/20/liz-cheney-trump-ukraine-impeachment-capitol-attack,False,pillar/news,News
3009,world/2022/apr/16/zelenskiy-ukraine-war-writers-journalists,article,world,World news,2022-04-16T12:28:12Z,How Zelenskiy’s team of TV writers helps his victory message hit home,https://www.theguardian.com/world/2022/apr/16/zelenskiy-ukraine-war-writers-journalists,https://content.guardianapis.com/world/2022/apr/16/zelenskiy-ukraine-war-writers-journalists,False,pillar/news,News
3010,science/2022/mar/30/us-astronaut-nasa-russian-cosmonauts-international-space-station,article,science,Science,2022-03-30T11:59:51Z,US astronaut returns to Earth with Russian cosmonauts after record-breaking mission,https://www.theguardian.com/science/2022/mar/30/us-astronaut-nasa-russian-cosmonauts-international-space-station,https://content.guardianapis.com/science/2022/mar/30/us-astronaut-nasa-russian-cosmonauts-international-space-station,False,pillar/news,News
3011,world/2022/apr/25/fortress-zaporizhzhia-prepares-to-fight-as-war-closes-in,article,world,World news,2022-04-25T04:00:41Z,Fortress Zaporizhzhia prepares to fight as war closes in ,https://www.theguardian.com/world/2022/apr/25/fortress-zaporizhzhia-prepares-to-fight-as-war-closes-in,https://content.guardianapis.com/world/2022/apr/25/fortress-zaporizhzhia-prepares-to-fight-as-war-closes-in,False,pillar/news,News
3012,news/2022/jul/11/the-moscow-moves-how-peter-mandelson-firm-helped-uber-reach-russian-elite,article,news,News,2022-07-11T11:00:58Z,The Moscow moves: how Mandelson’s firm helped Uber reach Russian elite,https://www.theguardian.com/news/2022/jul/11/the-moscow-moves-how-peter-mandelson-firm-helped-uber-reach-russian-elite,https://content.guardianapis.com/news/2022/jul/11/the-moscow-moves-how-peter-mandelson-firm-helped-uber-reach-russian-elite,False,pillar/news,News
3013,world/2022/apr/13/they-were-hooligans-chernobyl-locals-reeling-after-russian-invasion,article,world,World news,2022-04-13T15:59:35Z,‘They were hooligans’: Chernobyl locals reeling after Russian invasion,https://www.theguardian.com/world/2022/apr/13/they-were-hooligans-chernobyl-locals-reeling-after-russian-invasion,https://content.guardianapis.com/world/2022/apr/13/they-were-hooligans-chernobyl-locals-reeling-after-russian-invasion,False,pillar/news,News
3014,australia-news/2022/oct/06/australias-military-aid-to-ukraine-has-been-ramping-up-heres-how-it-compares-with-other-nations,article,australia-news,Australia news,2022-10-05T16:30:13Z,Australia’s military aid to Ukraine has been ramping up – here’s how it compares with other nations,https://www.theguardian.com/australia-news/2022/oct/06/australias-military-aid-to-ukraine-has-been-ramping-up-heres-how-it-compares-with-other-nations,https://content.guardianapis.com/australia-news/2022/oct/06/australias-military-aid-to-ukraine-has-been-ramping-up-heres-how-it-compares-with-other-nations,False,pillar/news,News
3015,world/2022/mar/11/russia-un-claims-us-backed-biological-weapon-plot-kremlin-foreign-fighters-ukraine,article,world,World news,2022-03-11T18:42:46Z,Russia makes claims of US-backed biological weapon plot at UN,https://www.theguardian.com/world/2022/mar/11/russia-un-claims-us-backed-biological-weapon-plot-kremlin-foreign-fighters-ukraine,https://content.guardianapis.com/world/2022/mar/11/russia-un-claims-us-backed-biological-weapon-plot-kremlin-foreign-fighters-ukraine,False,pillar/news,News
3016,world/2022/sep/20/israel-risks-crossing-hezbollah-red-line-as-it-prepares-to-connect-to-disputed-gas-field,article,world,World news,2022-09-20T04:00:00Z,Israel risks crossing Hezbollah ‘red line’ as it prepares to connect to disputed gas field,https://www.theguardian.com/world/2022/sep/20/israel-risks-crossing-hezbollah-red-line-as-it-prepares-to-connect-to-disputed-gas-field,https://content.guardianapis.com/world/2022/sep/20/israel-risks-crossing-hezbollah-red-line-as-it-prepares-to-connect-to-disputed-gas-field,False,pillar/news,News
3017,tv-and-radio/2022/jun/23/eurovision-organisers-double-down-that-ukraine-cannot-safely-host-2023-contest,article,tv-and-radio,Television & radio,2022-06-23T16:56:01Z,Eurovision organisers double down that Ukraine cannot safely host 2023 contest,https://www.theguardian.com/tv-and-radio/2022/jun/23/eurovision-organisers-double-down-that-ukraine-cannot-safely-host-2023-contest,https://content.guardianapis.com/tv-and-radio/2022/jun/23/eurovision-organisers-double-down-that-ukraine-cannot-safely-host-2023-contest,False,pillar/arts,Arts
3018,world/2022/jun/12/mcdonalds-restaurants-in-russia-reopen-under-new-brand,article,world,World news,2022-06-12T14:55:07Z,McDonald’s restaurants in Russia reopen under new brand,https://www.theguardian.com/world/2022/jun/12/mcdonalds-restaurants-in-russia-reopen-under-new-brand,https://content.guardianapis.com/world/2022/jun/12/mcdonalds-restaurants-in-russia-reopen-under-new-brand,False,pillar/news,News
3019,world/2022/mar/13/my-mother-says-i-am-betraying-russia-putins-invasion-divides-the-generations,article,world,World news,2022-03-13T07:00:23Z,‘My mother says I am betraying Russia’: Putin’s invasion divides the generations,https://www.theguardian.com/world/2022/mar/13/my-mother-says-i-am-betraying-russia-putins-invasion-divides-the-generations,https://content.guardianapis.com/world/2022/mar/13/my-mother-says-i-am-betraying-russia-putins-invasion-divides-the-generations,False,pillar/news,News
3020,society/2022/mar/05/be-open-be-honest-and-listen-how-to-talk-to-children-about-ukraine,article,society,Society,2022-03-05T13:00:24Z,"Be open, be honest and listen: how to talk to children about Ukraine",https://www.theguardian.com/society/2022/mar/05/be-open-be-honest-and-listen-how-to-talk-to-children-about-ukraine,https://content.guardianapis.com/society/2022/mar/05/be-open-be-honest-and-listen-how-to-talk-to-children-about-ukraine,False,pillar/news,News
3021,world/2022/feb/21/us-claims-russia-creating-lists-of-ukrainians-to-be-killed-or-sent-to-camps-report,article,world,World news,2022-02-21T18:08:37Z,"Russia is creating lists of Ukrainians ‘to be killed or sent to camps’, US claims",https://www.theguardian.com/world/2022/feb/21/us-claims-russia-creating-lists-of-ukrainians-to-be-killed-or-sent-to-camps-report,https://content.guardianapis.com/world/2022/feb/21/us-claims-russia-creating-lists-of-ukrainians-to-be-killed-or-sent-to-camps-report,False,pillar/news,News
3022,world/2022/may/02/millions-tonnes-grain-stuck-ukraine-un-wfp-official-germany,article,world,World news,2022-05-02T14:05:07Z,"Millions of tonnes of grain stuck in Ukraine, says German UN official",https://www.theguardian.com/world/2022/may/02/millions-tonnes-grain-stuck-ukraine-un-wfp-official-germany,https://content.guardianapis.com/world/2022/may/02/millions-tonnes-grain-stuck-ukraine-un-wfp-official-germany,False,pillar/news,News
3023,us-news/2022/jun/17/first-thing-trump-a-clear-and-present-danger-to-us-democracy,article,us-news,US news,2022-06-17T10:11:35Z,Trump a ‘clear and present danger to US democracy’ | First Thing: ,https://www.theguardian.com/us-news/2022/jun/17/first-thing-trump-a-clear-and-present-danger-to-us-democracy,https://content.guardianapis.com/us-news/2022/jun/17/first-thing-trump-a-clear-and-present-danger-to-us-democracy,False,pillar/news,News
3024,football/2022/mar/03/roman-abramovich-funds-for-war-victims-not-only-to-ukrainians,article,football,Football,2022-03-03T17:11:07Z,Roman Abramovich’s funds for war victims will not only go to Ukrainians,https://www.theguardian.com/football/2022/mar/03/roman-abramovich-funds-for-war-victims-not-only-to-ukrainians,https://content.guardianapis.com/football/2022/mar/03/roman-abramovich-funds-for-war-victims-not-only-to-ukrainians,False,pillar/sport,Sport
3025,world/2022/mar/01/uk-to-relax-visa-rules-for-extended-family-of-ukrainians-in-britain,article,world,World news,2022-03-01T17:20:48Z,"Number of Ukrainians eligible to enter UK to double, say ministers",https://www.theguardian.com/world/2022/mar/01/uk-to-relax-visa-rules-for-extended-family-of-ukrainians-in-britain,https://content.guardianapis.com/world/2022/mar/01/uk-to-relax-visa-rules-for-extended-family-of-ukrainians-in-britain,False,pillar/news,News
3026,world/2022/feb/27/writers-stand-united-in-a-call-for-peace,article,world,World news,2022-02-27T17:25:04Z,Writers stand united in a call for peace | Letter,https://www.theguardian.com/world/2022/feb/27/writers-stand-united-in-a-call-for-peace,https://content.guardianapis.com/world/2022/feb/27/writers-stand-united-in-a-call-for-peace,False,pillar/news,News
3027,world/2022/mar/31/jets-linked-to-russian-oligarchs-appear-to-have-kept-flying-despite-sanctions,article,world,World news,2022-03-31T05:00:39Z,Jets linked to Russian oligarchs appear to have kept flying despite sanctions,https://www.theguardian.com/world/2022/mar/31/jets-linked-to-russian-oligarchs-appear-to-have-kept-flying-despite-sanctions,https://content.guardianapis.com/world/2022/mar/31/jets-linked-to-russian-oligarchs-appear-to-have-kept-flying-despite-sanctions,False,pillar/news,News
3028,world/2022/apr/07/uk-and-ukrainian-ministers-meet-to-plan-next-round-of-military-aid,article,world,World news,2022-04-07T18:33:18Z,UK to announce fresh military aid package for Ukraine,https://www.theguardian.com/world/2022/apr/07/uk-and-ukrainian-ministers-meet-to-plan-next-round-of-military-aid,https://content.guardianapis.com/world/2022/apr/07/uk-and-ukrainian-ministers-meet-to-plan-next-round-of-military-aid,False,pillar/news,News
3029,books/2022/mar/11/donald-trump-ukraine-crimea-russia-poroshenko-book,article,books,Books,2022-03-11T16:37:23Z,"Trump thought US troops were in Ukraine in 2017, ex-ambassador says in book",https://www.theguardian.com/books/2022/mar/11/donald-trump-ukraine-crimea-russia-poroshenko-book,https://content.guardianapis.com/books/2022/mar/11/donald-trump-ukraine-crimea-russia-poroshenko-book,False,pillar/arts,Arts
3030,australia-news/2022/mar/29/russias-murderous-regime-is-propped-up-by-oil-and-gas-australia-and-the-world-must-switch,article,australia-news,Australia news,2022-03-28T16:31:00Z,Russia’s murderous regime is propped up by oil and gas – Australia must switch | Ketan Joshi,https://www.theguardian.com/australia-news/2022/mar/29/russias-murderous-regime-is-propped-up-by-oil-and-gas-australia-and-the-world-must-switch,https://content.guardianapis.com/australia-news/2022/mar/29/russias-murderous-regime-is-propped-up-by-oil-and-gas-australia-and-the-world-must-switch,False,pillar/news,News
3031,world/2022/apr/06/liz-truss-announces-uk-asset-freeze-against-russias-biggest-bank,article,world,World news,2022-04-06T15:21:33Z,Liz Truss announces full asset freeze against Russia’s biggest bank,https://www.theguardian.com/world/2022/apr/06/liz-truss-announces-uk-asset-freeze-against-russias-biggest-bank,https://content.guardianapis.com/world/2022/apr/06/liz-truss-announces-uk-asset-freeze-against-russias-biggest-bank,False,pillar/news,News
3032,australia-news/2022/oct/26/morning-mail-winners-losers-and-political-fallout-from-the-no-surprises-budget-uk-pm-assembles-cabinet,article,australia-news,Australia news,2022-10-25T20:00:29Z,"Morning mail: winners, losers and political fallout from the ‘no surprises’ budget; UK PM assembles cabinet",https://www.theguardian.com/australia-news/2022/oct/26/morning-mail-winners-losers-and-political-fallout-from-the-no-surprises-budget-uk-pm-assembles-cabinet,https://content.guardianapis.com/australia-news/2022/oct/26/morning-mail-winners-losers-and-political-fallout-from-the-no-surprises-budget-uk-pm-assembles-cabinet,False,pillar/news,News
3033,business/2022/mar/20/pm-to-chair-roundtable-on-boosting-uks-nuclear-power-output,article,business,Business,2022-03-20T22:30:08Z,PM to chair roundtable on boosting UK’s nuclear power output,https://www.theguardian.com/business/2022/mar/20/pm-to-chair-roundtable-on-boosting-uks-nuclear-power-output,https://content.guardianapis.com/business/2022/mar/20/pm-to-chair-roundtable-on-boosting-uks-nuclear-power-output,False,pillar/news,News
3034,environment/2022/apr/08/slugs-ban-european-flights-cities-car-use-hurt-putin-russia-oil-gas-income-report,article,environment,Environment,2022-04-08T10:00:20Z,"Ban European flights and car use in cities to hurt Putin, report urges",https://www.theguardian.com/environment/2022/apr/08/slugs-ban-european-flights-cities-car-use-hurt-putin-russia-oil-gas-income-report,https://content.guardianapis.com/environment/2022/apr/08/slugs-ban-european-flights-cities-car-use-hurt-putin-russia-oil-gas-income-report,False,pillar/news,News
3035,world/2022/mar/06/karim-khan-british-barrister-icc-russia-war-crimes-inquiry,article,world,World news,2022-03-06T16:00:19Z,Karim Khan: the ‘very modern British barrister’ heading ICC’s Russia inquiry,https://www.theguardian.com/world/2022/mar/06/karim-khan-british-barrister-icc-russia-war-crimes-inquiry,https://content.guardianapis.com/world/2022/mar/06/karim-khan-british-barrister-icc-russia-war-crimes-inquiry,False,pillar/news,News
3036,commentisfree/2022/mar/11/russia-sanctions-boris-johnson-vladimir-putin-ukraine,article,commentisfree,Opinion,2022-03-11T10:00:28Z,Britain’s economic war against Putin is a mess – and it may be pointless | Simon Jenkins,https://www.theguardian.com/commentisfree/2022/mar/11/russia-sanctions-boris-johnson-vladimir-putin-ukraine,https://content.guardianapis.com/commentisfree/2022/mar/11/russia-sanctions-boris-johnson-vladimir-putin-ukraine,False,pillar/opinion,Opinion
3037,us-news/live/2022/mar/04/us-ukraine-biden-democrats-republicans-politics-live,liveblog,us-news,US news,2022-03-04T22:22:32Z,Blinken on Ukraine: ‘Suffering is likely to get worse before it gets better’ – as it happened,https://www.theguardian.com/us-news/live/2022/mar/04/us-ukraine-biden-democrats-republicans-politics-live,https://content.guardianapis.com/us-news/live/2022/mar/04/us-ukraine-biden-democrats-republicans-politics-live,False,pillar/news,News
3038,world/2022/mar/15/polish-czech-and-slovenian-prime-ministers-travel-to-kyiv-ukraine,article,world,World news,2022-03-16T01:10:32Z,‘Europe stands with you’: EU leaders vow support for Ukraine during Kyiv visit,https://www.theguardian.com/world/2022/mar/15/polish-czech-and-slovenian-prime-ministers-travel-to-kyiv-ukraine,https://content.guardianapis.com/world/2022/mar/15/polish-czech-and-slovenian-prime-ministers-travel-to-kyiv-ukraine,False,pillar/news,News
3039,world/2022/may/30/negative-views-of-russia-mainly-limited-to-western-liberal-democracies-poll-shows,article,world,World news,2022-05-30T04:00:19Z,"Negative views of Russia mainly limited to western liberal democracies, poll shows",https://www.theguardian.com/world/2022/may/30/negative-views-of-russia-mainly-limited-to-western-liberal-democracies-poll-shows,https://content.guardianapis.com/world/2022/may/30/negative-views-of-russia-mainly-limited-to-western-liberal-democracies-poll-shows,False,pillar/news,News
3040,world/2022/feb/27/writers-stand-united-in-a-call-for-peace,article,world,World news,2022-02-27T17:25:04Z,Writers stand united in a call for peace | Letter,https://www.theguardian.com/world/2022/feb/27/writers-stand-united-in-a-call-for-peace,https://content.guardianapis.com/world/2022/feb/27/writers-stand-united-in-a-call-for-peace,False,pillar/news,News
3041,tv-and-radio/2022/jun/23/eurovision-organisers-double-down-that-ukraine-cannot-safely-host-2023-contest,article,tv-and-radio,Television & radio,2022-06-23T16:56:01Z,Eurovision organisers double down that Ukraine cannot safely host 2023 contest,https://www.theguardian.com/tv-and-radio/2022/jun/23/eurovision-organisers-double-down-that-ukraine-cannot-safely-host-2023-contest,https://content.guardianapis.com/tv-and-radio/2022/jun/23/eurovision-organisers-double-down-that-ukraine-cannot-safely-host-2023-contest,False,pillar/arts,Arts
3042,us-news/2022/jun/17/first-thing-trump-a-clear-and-present-danger-to-us-democracy,article,us-news,US news,2022-06-17T10:11:35Z,Trump a ‘clear and present danger to US democracy’ | First Thing: ,https://www.theguardian.com/us-news/2022/jun/17/first-thing-trump-a-clear-and-present-danger-to-us-democracy,https://content.guardianapis.com/us-news/2022/jun/17/first-thing-trump-a-clear-and-present-danger-to-us-democracy,False,pillar/news,News
3043,world/2022/mar/10/uk-imposes-sanctions-on-roman-abramovich-over-clear-links-to-putin,article,world,World news,2022-03-10T22:30:13Z,UK imposes sanctions on Roman Abramovich over ‘clear’ links to Putin,https://www.theguardian.com/world/2022/mar/10/uk-imposes-sanctions-on-roman-abramovich-over-clear-links-to-putin,https://content.guardianapis.com/world/2022/mar/10/uk-imposes-sanctions-on-roman-abramovich-over-clear-links-to-putin,False,pillar/news,News
3044,world/2022/jun/14/hungary-to-make-600m-annual-profit-through-russian-oil-tax-research-agency,article,world,World news,2022-06-14T12:12:13Z,Hungary to make $600m annual profit through Russian oil tax – research agency,https://www.theguardian.com/world/2022/jun/14/hungary-to-make-600m-annual-profit-through-russian-oil-tax-research-agency,https://content.guardianapis.com/world/2022/jun/14/hungary-to-make-600m-annual-profit-through-russian-oil-tax-research-agency,False,pillar/news,News
